actual,probability_of_default,risk_band,decision,credit_score
0,0.19416251364163928,Medium Risk,Manual Review,743
0,0.06575984789656455,Very Low Risk,Approve,814
0,0.5300870699430458,Very High Risk,Reject,558
0,0.2776512296092452,High Risk,Reject,697
0,0.2775794809881573,High Risk,Reject,697
0,0.11206828128946442,Low Risk,Manual Review,788
0,0.231551796573321,High Risk,Manual Review,723
0,0.2259533762433018,High Risk,Manual Review,726
0,0.09286881622836657,Low Risk,Approve,799
0,0.4959867381381892,Very High Risk,Reject,577
0,0.11990678685118773,Low Risk,Manual Review,784
0,0.10447791179230621,Low Risk,Manual Review,793
0,0.16610987886276526,Medium Risk,Manual Review,759
0,0.04248510518321401,Very Low Risk,Approve,827
0,0.44739390175476373,Very High Risk,Reject,604
1,0.525830044978864,Very High Risk,Reject,561
1,0.11159752865066437,Low Risk,Manual Review,789
1,0.21665886607664486,High Risk,Manual Review,731
0,0.20520858455913818,Medium Risk,Manual Review,737
0,0.20259377910002338,Medium Risk,Manual Review,739
0,0.09587681967122173,Low Risk,Approve,797
0,0.28204016281814637,High Risk,Reject,695
1,0.4578079383081249,Very High Risk,Reject,598
1,0.23201137831509977,High Risk,Manual Review,722
1,0.13811334312166576,Low Risk,Manual Review,774
0,0.03648323973114229,Very Low Risk,Approve,830
1,0.3296958573719481,Very High Risk,Reject,669
0,0.21175397629288592,Medium Risk,Manual Review,734
0,0.19094375453703943,Medium Risk,Manual Review,745
0,0.5740296285400233,Very High Risk,Reject,534
1,0.17493113685318606,Medium Risk,Manual Review,754
0,0.1024702100974776,Low Risk,Manual Review,794
0,0.1931885521343216,Medium Risk,Manual Review,744
0,0.03089141464176113,Very Low Risk,Approve,833
0,0.17432997258996435,Medium Risk,Manual Review,754
0,0.18095306627902433,Medium Risk,Manual Review,750
0,0.07213340692554641,Very Low Risk,Approve,810
1,0.4832400161221239,Very High Risk,Reject,584
0,0.0389025347254534,Very Low Risk,Approve,829
1,0.18214164668121052,Medium Risk,Manual Review,750
0,0.12755524691493253,Low Risk,Manual Review,780
0,0.24424194053397738,High Risk,Manual Review,716
0,0.24517827461958375,High Risk,Manual Review,715
0,0.05342190490839074,Very Low Risk,Approve,821
0,0.3041570561063534,High Risk,Reject,683
0,0.12046865333457846,Low Risk,Manual Review,784
0,0.2783446335213231,High Risk,Reject,697
0,0.28302911948665305,High Risk,Reject,694
1,0.3920507655121533,Very High Risk,Reject,634
0,0.13358299470456397,Low Risk,Manual Review,777
1,0.29096620270350043,High Risk,Reject,690
0,0.21957821370333352,High Risk,Manual Review,729
0,0.12725928585883345,Low Risk,Manual Review,780
1,0.21655792276544775,High Risk,Manual Review,731
1,0.40159983669804894,Very High Risk,Reject,629
1,0.33731066161698187,Very High Risk,Reject,664
0,0.6191571298425489,Very High Risk,Reject,509
0,0.11627131633268319,Low Risk,Manual Review,786
1,0.055836050620035604,Very Low Risk,Approve,819
0,0.14094715354806372,Low Risk,Manual Review,772
0,0.0592147901378293,Very Low Risk,Approve,817
0,0.1312190395442302,Low Risk,Manual Review,778
0,0.17405885114233136,Medium Risk,Manual Review,754
0,0.10494487477954503,Low Risk,Manual Review,792
1,0.22882054046059155,High Risk,Manual Review,724
0,0.20987893847396688,Medium Risk,Manual Review,735
0,0.07715999852710888,Very Low Risk,Approve,808
0,0.1348693310019381,Low Risk,Manual Review,776
1,0.21044649486818465,Medium Risk,Manual Review,734
0,0.10084015555380942,Low Risk,Manual Review,795
0,0.09920420425080857,Low Risk,Approve,795
1,0.2744648042233522,High Risk,Reject,699
0,0.2809854409032616,High Risk,Reject,695
0,0.08537424092451462,Very Low Risk,Approve,803
0,0.35435639124282936,Very High Risk,Reject,655
0,0.10838081415009326,Low Risk,Manual Review,790
0,0.18703639196235644,Medium Risk,Manual Review,747
0,0.11275102002777714,Low Risk,Manual Review,788
0,0.251028397580339,High Risk,Reject,712
0,0.2557750024699094,High Risk,Reject,709
0,0.18362479948561866,Medium Risk,Manual Review,749
0,0.32865939560242696,Very High Risk,Reject,669
0,0.04989666339888127,Very Low Risk,Approve,823
0,0.33552639428660247,Very High Risk,Reject,665
0,0.06955213915023949,Very Low Risk,Approve,812
0,0.15192131958557312,Medium Risk,Manual Review,766
1,0.3845065178472457,Very High Risk,Reject,639
0,0.13773412624444167,Low Risk,Manual Review,774
0,0.07296396629532967,Very Low Risk,Approve,810
1,0.2119321863152333,Medium Risk,Manual Review,733
0,0.13877091181308332,Low Risk,Manual Review,774
0,0.30929835061362526,Very High Risk,Reject,680
0,0.13142253781559282,Low Risk,Manual Review,778
0,0.05828012071952701,Very Low Risk,Approve,818
1,0.06526528095433841,Very Low Risk,Approve,814
0,0.09609358769858888,Low Risk,Approve,797
0,0.12844453426485042,Low Risk,Manual Review,779
0,0.18530656283211866,Medium Risk,Manual Review,748
0,0.06137422854191567,Very Low Risk,Approve,816
1,0.36234086513207664,Very High Risk,Reject,651
0,0.051993922284773356,Very Low Risk,Approve,821
0,0.2078633320677504,Medium Risk,Manual Review,736
0,0.24245879092455314,High Risk,Manual Review,717
0,0.36141292556613364,Very High Risk,Reject,651
1,0.22428967078272294,High Risk,Manual Review,727
1,0.3300905589993467,Very High Risk,Reject,668
0,0.17190408951274533,Medium Risk,Manual Review,755
0,0.18702345925169514,Medium Risk,Manual Review,747
0,0.15868742176888478,Medium Risk,Manual Review,763
0,0.11423903251115479,Low Risk,Manual Review,787
1,0.12537046746547015,Low Risk,Manual Review,781
0,0.07327402724315947,Very Low Risk,Approve,810
0,0.24424491203251641,High Risk,Manual Review,716
0,0.08261634635295943,Very Low Risk,Approve,805
0,0.19163142272643993,Medium Risk,Manual Review,745
0,0.4989874045359624,Very High Risk,Reject,576
0,0.16410435952222657,Medium Risk,Manual Review,760
0,0.18163619611437967,Medium Risk,Manual Review,750
0,0.19732591484542528,Medium Risk,Manual Review,741
0,0.0582009636481733,Very Low Risk,Approve,818
0,0.13958011378892526,Low Risk,Manual Review,773
1,0.16075543497467107,Medium Risk,Manual Review,762
0,0.08688987647441379,Very Low Risk,Approve,802
0,0.40182647623124546,Very High Risk,Reject,629
0,0.04247007501931398,Very Low Risk,Approve,827
0,0.07327109804925949,Very Low Risk,Approve,810
0,0.20931882622763864,Medium Risk,Manual Review,735
0,0.18696607621212233,Medium Risk,Manual Review,747
0,0.2703936605968958,High Risk,Reject,701
1,0.08381630599915771,Very Low Risk,Approve,804
0,0.21800164268852198,High Risk,Manual Review,730
0,0.11929470073247854,Low Risk,Manual Review,784
0,0.11640231597433254,Low Risk,Manual Review,786
0,0.22476059668786738,High Risk,Manual Review,726
0,0.13518504131652492,Low Risk,Manual Review,776
0,0.04109828940632881,Very Low Risk,Approve,827
0,0.12434326974713046,Low Risk,Manual Review,782
0,0.1979263282678195,Medium Risk,Manual Review,741
0,0.1041729374504641,Low Risk,Manual Review,793
0,0.16854662619241884,Medium Risk,Manual Review,757
1,0.15433995100577674,Medium Risk,Manual Review,765
0,0.10380675859062355,Low Risk,Manual Review,793
1,0.2057003430659998,Medium Risk,Manual Review,737
0,0.32561601388777833,Very High Risk,Reject,671
0,0.09808423126662247,Low Risk,Approve,796
0,0.03385230530736415,Very Low Risk,Approve,831
0,0.12526277043564638,Low Risk,Manual Review,781
1,0.3999388958303129,Very High Risk,Reject,630
0,0.20289476913341623,Medium Risk,Manual Review,738
0,0.1179946640487022,Low Risk,Manual Review,785
0,0.21608181353774186,High Risk,Manual Review,731
1,0.21177977223987612,Medium Risk,Manual Review,734
0,0.18353509485516978,Medium Risk,Manual Review,749
1,0.2840560548230147,High Risk,Reject,694
0,0.027528777156079095,Very Low Risk,Approve,835
0,0.2165609157950801,High Risk,Manual Review,731
0,0.5325638629289456,Very High Risk,Reject,557
0,0.03922703027504006,Very Low Risk,Approve,828
0,0.2546228094652582,High Risk,Reject,710
0,0.30987681706283127,Very High Risk,Reject,680
0,0.056878836236817845,Very Low Risk,Approve,819
0,0.047039515982108475,Very Low Risk,Approve,824
1,0.32507949266076164,Very High Risk,Reject,671
0,0.18538250265675732,Medium Risk,Manual Review,748
0,0.1538288267312793,Medium Risk,Manual Review,765
0,0.03646221145518909,Very Low Risk,Approve,830
0,0.24015203785281136,High Risk,Manual Review,718
0,0.09515346412368506,Low Risk,Approve,798
0,0.20620883984844585,Medium Risk,Manual Review,737
0,0.29345424923797786,High Risk,Reject,689
0,0.130473103636893,Low Risk,Manual Review,778
0,0.18548801569474854,Medium Risk,Manual Review,748
0,0.34967103600309746,Very High Risk,Reject,658
0,0.1619174633542542,Medium Risk,Manual Review,761
0,0.4786594683318299,Very High Risk,Reject,587
0,0.032432809165436796,Very Low Risk,Approve,832
1,0.5194884528242352,Very High Risk,Reject,564
0,0.07433578439627947,Very Low Risk,Approve,809
0,0.1783789246165045,Medium Risk,Manual Review,752
0,0.39066185520711333,Very High Risk,Reject,635
1,0.06633121014520407,Very Low Risk,Approve,814
0,0.1223302079208954,Low Risk,Manual Review,783
0,0.050622899030874524,Very Low Risk,Approve,822
0,0.2726819987262455,High Risk,Reject,700
0,0.3547519134056169,Very High Risk,Reject,655
0,0.3799828674157266,Very High Risk,Reject,641
0,0.07667807296308723,Very Low Risk,Approve,808
0,0.3155809276196647,Very High Risk,Reject,676
0,0.14305334880064438,Low Risk,Manual Review,771
0,0.1825704688386138,Medium Risk,Manual Review,750
0,0.13071841244690488,Low Risk,Manual Review,778
0,0.28492803590398513,High Risk,Reject,693
0,0.07359315508272075,Very Low Risk,Approve,810
0,0.10975067942167625,Low Risk,Manual Review,790
1,0.25567427828765893,High Risk,Reject,709
0,0.1877722507489983,Medium Risk,Manual Review,747
0,0.29314998939076775,High Risk,Reject,689
0,0.4189436013371762,Very High Risk,Reject,620
0,0.13505642753961378,Low Risk,Manual Review,776
0,0.07176089736071714,Very Low Risk,Approve,811
0,0.31090848393817266,Very High Risk,Reject,679
0,0.2058632127856293,Medium Risk,Manual Review,737
0,0.22804201723120543,High Risk,Manual Review,725
0,0.11245768755376562,Low Risk,Manual Review,788
0,0.12368654812435967,Low Risk,Manual Review,782
1,0.13483197336335126,Low Risk,Manual Review,776
0,0.06891355774036698,Very Low Risk,Approve,812
1,0.1633799923607027,Medium Risk,Manual Review,760
1,0.4857331838003086,Very High Risk,Reject,583
0,0.47844190031331485,Very High Risk,Reject,587
0,0.04897725914895937,Very Low Risk,Approve,823
0,0.1848977971434254,Medium Risk,Manual Review,748
0,0.23378241950130133,High Risk,Manual Review,721
0,0.11499349282869886,Low Risk,Manual Review,787
0,0.1345177786917819,Low Risk,Manual Review,776
0,0.039638477000875055,Very Low Risk,Approve,828
0,0.15632831368615496,Medium Risk,Manual Review,764
0,0.155178023105061,Medium Risk,Manual Review,765
0,0.23282133592310456,High Risk,Manual Review,722
0,0.19845482040942528,Medium Risk,Manual Review,741
0,0.10301192782420278,Low Risk,Manual Review,793
1,0.29301549292829493,High Risk,Reject,689
0,0.38419267886962005,Very High Risk,Reject,639
0,0.20481352383351986,Medium Risk,Manual Review,737
0,0.292915182485702,High Risk,Reject,689
0,0.13318950108849445,Low Risk,Manual Review,777
0,0.123526313217174,Low Risk,Manual Review,782
1,0.25785090640984387,High Risk,Reject,708
0,0.14966274638651195,Medium Risk,Manual Review,768
0,0.07845754870242518,Very Low Risk,Approve,807
0,0.17809679570761258,Medium Risk,Manual Review,752
0,0.046419206729967126,Very Low Risk,Approve,824
0,0.08643853587495305,Very Low Risk,Approve,802
0,0.30454290222718033,High Risk,Reject,683
0,0.054235348120709174,Very Low Risk,Approve,820
0,0.34635547355135954,Very High Risk,Reject,660
0,0.15596416514108297,Medium Risk,Manual Review,764
0,0.2577160241218089,High Risk,Reject,708
0,0.0563272001441407,Very Low Risk,Approve,819
0,0.08612382313926532,Very Low Risk,Approve,803
0,0.12885606276038072,Low Risk,Manual Review,779
0,0.16784425911131212,Medium Risk,Manual Review,758
0,0.24769001483118372,High Risk,Manual Review,714
0,0.17074311120293778,Medium Risk,Manual Review,756
0,0.30096357363462994,High Risk,Reject,684
1,0.21934592341354664,High Risk,Manual Review,729
1,0.09477664298909429,Low Risk,Approve,798
0,0.5038603982747915,Very High Risk,Reject,573
0,0.17194316003694896,Medium Risk,Manual Review,755
0,0.061321212003401654,Very Low Risk,Approve,816
1,0.2948720251605716,High Risk,Reject,688
0,0.5757111697407095,Very High Risk,Reject,533
1,0.1608422516935045,Medium Risk,Manual Review,762
0,0.41987194962318797,Very High Risk,Reject,619
0,0.05802401319117047,Very Low Risk,Approve,818
1,0.32015847002249587,Very High Risk,Reject,674
1,0.4158988584216708,Very High Risk,Reject,621
1,0.25625753523204825,High Risk,Reject,709
0,0.2324163600441572,High Risk,Manual Review,722
0,0.08308841388526397,Very Low Risk,Approve,804
1,0.14313405678492241,Low Risk,Manual Review,771
0,0.45585897278851184,Very High Risk,Reject,599
0,0.13300518782387213,Low Risk,Manual Review,777
0,0.05127370327686341,Very Low Risk,Approve,822
0,0.10522370189953249,Low Risk,Manual Review,792
1,0.13213844395379779,Low Risk,Manual Review,777
0,0.11941176185544944,Low Risk,Manual Review,784
0,0.14466675668500129,Low Risk,Manual Review,770
0,0.05520860131597468,Very Low Risk,Approve,820
1,0.3784178416023177,Very High Risk,Reject,642
0,0.2049473536947615,Medium Risk,Manual Review,737
1,0.30159051720272406,High Risk,Reject,684
1,0.18336054048885903,Medium Risk,Manual Review,749
0,0.13745899128750277,Low Risk,Manual Review,774
0,0.42378130839127487,Very High Risk,Reject,617
0,0.2812948098670134,High Risk,Reject,695
0,0.08080059993964901,Very Low Risk,Approve,806
0,0.19840604923094649,Medium Risk,Manual Review,741
0,0.28540769634393637,High Risk,Reject,693
0,0.11951627812447908,Low Risk,Manual Review,784
0,0.3037590279459257,High Risk,Reject,683
0,0.09047489474730668,Low Risk,Approve,800
0,0.054195352416599105,Very Low Risk,Approve,820
0,0.13432133494771753,Low Risk,Manual Review,776
0,0.2023240168868339,Medium Risk,Manual Review,739
0,0.4063771180072918,Very High Risk,Reject,626
0,0.33291473094432855,Very High Risk,Reject,667
1,0.17869338662310272,Medium Risk,Manual Review,752
0,0.16270232159931627,Medium Risk,Manual Review,761
1,0.21138196052079938,Medium Risk,Manual Review,734
0,0.06543605317544132,Very Low Risk,Approve,814
0,0.08979063123077409,Very Low Risk,Approve,801
0,0.5201687095890457,Very High Risk,Reject,564
0,0.11679450701574089,Low Risk,Manual Review,786
0,0.48160800867049647,Very High Risk,Reject,585
1,0.0650864211210815,Very Low Risk,Approve,814
0,0.06957088100117333,Very Low Risk,Approve,812
0,0.1975984315415867,Medium Risk,Manual Review,741
0,0.410002253617361,Very High Risk,Reject,624
0,0.28645488852974493,High Risk,Reject,692
0,0.12189281562555761,Low Risk,Manual Review,783
1,0.2803036824226194,High Risk,Reject,696
0,0.1198203168142457,Low Risk,Manual Review,784
0,0.16110854857183374,Medium Risk,Manual Review,761
1,0.10092406749036531,Low Risk,Manual Review,794
0,0.35679110422538235,Very High Risk,Reject,654
0,0.3269422631106633,Very High Risk,Reject,670
0,0.09130657187625192,Low Risk,Approve,800
1,0.3055071256002244,High Risk,Reject,682
0,0.030299723793713176,Very Low Risk,Approve,833
0,0.3943684669928121,Very High Risk,Reject,633
0,0.3489920688610612,Very High Risk,Reject,658
0,0.17219734656398697,Medium Risk,Manual Review,755
0,0.18687327593345013,Medium Risk,Manual Review,747
1,0.0340760542859576,Very Low Risk,Approve,831
1,0.1212378310560536,Low Risk,Manual Review,783
0,0.34896094063348804,Very High Risk,Reject,658
0,0.21962299231858817,High Risk,Manual Review,729
0,0.13196450257937906,Low Risk,Manual Review,777
0,0.15275208070208174,Medium Risk,Manual Review,766
0,0.21595103379527697,High Risk,Manual Review,731
0,0.16878528945458596,Medium Risk,Manual Review,757
1,0.2963443440927699,High Risk,Reject,687
0,0.18748613160430685,Medium Risk,Manual Review,747
1,0.38674410906143314,Very High Risk,Reject,637
1,0.3993679580109365,Very High Risk,Reject,630
0,0.4653882956229215,Very High Risk,Reject,594
0,0.10778046120285374,Low Risk,Manual Review,791
0,0.14979687930601987,Medium Risk,Manual Review,768
0,0.08467819531857096,Very Low Risk,Approve,803
0,0.040151942905358305,Very Low Risk,Approve,828
1,0.12314067231305435,Low Risk,Manual Review,782
0,0.12240467467694596,Low Risk,Manual Review,783
1,0.2646339962043651,High Risk,Reject,704
0,0.06954711122850006,Very Low Risk,Approve,812
0,0.554927513860548,Very High Risk,Reject,545
1,0.48726978591466424,Very High Risk,Reject,582
0,0.3269853340103482,Very High Risk,Reject,670
0,0.08598200710063518,Very Low Risk,Approve,803
0,0.24021389347423702,High Risk,Manual Review,718
0,0.10177468477631216,Low Risk,Manual Review,794
0,0.3755765406753192,Very High Risk,Reject,643
0,0.1542140479787323,Medium Risk,Manual Review,765
0,0.19087669327773174,Medium Risk,Manual Review,745
1,0.47216673004874765,Very High Risk,Reject,590
1,0.07829583954590529,Very Low Risk,Approve,807
1,0.3965779548568135,Very High Risk,Reject,632
0,0.18651307485834653,Medium Risk,Manual Review,747
0,0.46153131828935556,Very High Risk,Reject,596
0,0.09291357245220747,Low Risk,Approve,799
0,0.13028597299245118,Low Risk,Manual Review,778
1,0.38749325408007873,Very High Risk,Reject,637
1,0.414787108008621,Very High Risk,Reject,622
0,0.17191478289785334,Medium Risk,Manual Review,755
0,0.08279869913300765,Very Low Risk,Approve,804
0,0.1010764839836978,Low Risk,Manual Review,794
0,0.20078723759462336,Medium Risk,Manual Review,740
0,0.08170630439704499,Very Low Risk,Approve,805
0,0.10632239691514024,Low Risk,Manual Review,792
1,0.354720568349762,Very High Risk,Reject,655
0,0.23558714076302062,High Risk,Manual Review,720
0,0.24806305798932787,High Risk,Manual Review,714
0,0.03744325225723822,Very Low Risk,Approve,829
