loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,delinq_2yrs,pub_rec,inq_last_6mths,target
16950.0, 36 months,17.57,D,D4,2 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,38.6,680.0,684.0,11.0,21433.0,80.6,6.0,0.0,0.0,0
5100.0, 36 months,12.69,C,C2,< 1 year,OWN,100000.0,Not Verified,major_purchase,11.9,685.0,689.0,4.0,765.0,43.0,0.0,3.0,2.0,0
30000.0, 60 months,12.42,B,B4,10+ years,MORTGAGE,61680.0,Verified,debt_consolidation,21.15,735.0,739.0,10.0,13079.0,27.1,0.0,0.0,0.0,0
10000.0, 36 months,18.75,D,D3,3 years,RENT,55000.0,Verified,debt_consolidation,5.04,660.0,664.0,5.0,3969.0,56.7,1.0,0.0,0.0,0
9550.0, 36 months,14.98,C,C3,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,12.51,670.0,674.0,9.0,3760.0,66.0,0.0,0.0,2.0,0
35000.0, 60 months,20.99,E,E5,9 years,RENT,91000.0,Verified,debt_consolidation,23.42,705.0,709.0,20.0,20545.0,48.0,0.0,0.0,0.0,1
8800.0, 36 months,12.85,B,B4,5 years,RENT,40000.0,Not Verified,debt_consolidation,10.56,690.0,694.0,10.0,7558.0,46.7,0.0,0.0,1.0,1
14500.0, 36 months,11.99,B,B5,7 years,RENT,57200.0,Source Verified,debt_consolidation,11.94,660.0,664.0,16.0,17272.0,49.1,0.0,0.0,1.0,0
15000.0, 36 months,13.18,C,C3,10+ years,OWN,75000.0,Verified,debt_consolidation,15.9,690.0,694.0,15.0,22392.0,66.8,0.0,0.0,2.0,0
15875.0, 36 months,18.75,D,D3,10+ years,RENT,40000.0,Source Verified,home_improvement,19.65,665.0,669.0,8.0,3584.0,56.9,0.0,1.0,0.0,1
2400.0, 36 months,13.67,C,C3,2 years,RENT,41000.0,Source Verified,other,31.12,700.0,704.0,13.0,16118.0,58.6,0.0,0.0,0.0,0
5000.0, 36 months,9.17,B,B2,2 years,RENT,110000.0,Not Verified,debt_consolidation,14.8,690.0,694.0,6.0,6626.0,44.5,0.0,1.0,0.0,0
8000.0, 36 months,6.08,A,A2,10+ years,MORTGAGE,115000.0,Not Verified,debt_consolidation,15.38,730.0,734.0,37.0,16706.0,17.1,0.0,0.0,1.0,0
17975.0, 36 months,15.59,D,D1,9 years,RENT,45000.0,Source Verified,debt_consolidation,13.2,685.0,689.0,13.0,15406.0,69.1,0.0,0.0,1.0,0
5500.0, 36 months,10.99,B,B4,5 years,OWN,61000.0,Not Verified,debt_consolidation,16.49,665.0,669.0,10.0,7293.0,45.3,0.0,0.0,0.0,0
3500.0, 36 months,13.99,C,C3,10+ years,OWN,50000.0,Verified,other,32.78,695.0,699.0,18.0,32317.0,64.8,0.0,0.0,0.0,0
8000.0, 60 months,13.23,C,C1,2 years,RENT,45000.0,Source Verified,wedding,15.01,740.0,744.0,3.0,228.0,45.6,0.0,0.0,2.0,0
2000.0, 36 months,12.74,C,C1,missing,RENT,16000.0,Verified,debt_consolidation,30.46,665.0,669.0,7.0,6414.0,76.4,0.0,0.0,0.0,0
20000.0, 36 months,6.99,A,A2,2 years,MORTGAGE,300000.0,Source Verified,credit_card,9.77,720.0,724.0,16.0,17257.0,40.2,1.0,0.0,1.0,0
12000.0, 36 months,12.74,C,C1,< 1 year,MORTGAGE,135000.0,Source Verified,credit_card,21.64,670.0,674.0,15.0,18678.0,57.6,3.0,0.0,3.0,0
35000.0, 36 months,14.46,C,C4,10+ years,MORTGAGE,55000.0,Verified,debt_consolidation,60.31,690.0,694.0,11.0,38308.0,92.3,1.0,0.0,1.0,0
20000.0, 36 months,10.91,B,B4,1 year,RENT,125000.0,Source Verified,major_purchase,7.37,715.0,719.0,15.0,15633.0,17.7,0.0,0.0,0.0,0
15000.0, 36 months,11.53,B,B5,2 years,RENT,44000.0,Source Verified,other,15.84,760.0,764.0,18.0,10189.0,22.9,0.0,0.0,1.0,0
10400.0, 36 months,14.3,C,C1,10+ years,MORTGAGE,38000.0,Not Verified,debt_consolidation,16.86,680.0,684.0,13.0,15011.0,73.9,0.0,1.0,1.0,0
6500.0, 36 months,6.39,A,A2,5 years,OWN,30000.0,Not Verified,home_improvement,11.36,750.0,754.0,11.0,9783.0,20.8,0.0,0.0,0.0,0
1000.0, 36 months,14.46,C,C4,missing,RENT,30720.0,Verified,major_purchase,35.7,680.0,684.0,9.0,7543.0,57.6,0.0,1.0,0.0,0
14000.0, 36 months,6.89,A,A3,< 1 year,RENT,72000.0,Source Verified,debt_consolidation,28.4,685.0,689.0,12.0,24560.0,55.4,1.0,0.0,0.0,0
35000.0, 60 months,25.8,G,G1,10+ years,RENT,109800.0,Verified,debt_consolidation,23.02,680.0,684.0,9.0,27371.0,80.5,0.0,0.0,0.0,0
15000.0, 36 months,8.39,B,B1,8 years,RENT,60000.0,Verified,debt_consolidation,14.22,665.0,669.0,5.0,18647.0,100.3,0.0,0.0,0.0,0
19000.0, 36 months,13.99,C,C3,2 years,RENT,103000.0,Not Verified,debt_consolidation,11.17,665.0,669.0,9.0,19043.0,44.0,0.0,0.0,0.0,0
10000.0, 60 months,12.29,C,C1,5 years,RENT,140000.0,Not Verified,credit_card,16.11,670.0,674.0,11.0,8549.0,64.3,0.0,1.0,0.0,1
10000.0, 36 months,8.39,B,B1,2 years,RENT,103000.0,Not Verified,credit_card,10.94,685.0,689.0,15.0,11986.0,33.7,2.0,0.0,0.0,1
32000.0, 60 months,10.42,B,B3,3 years,MORTGAGE,176000.0,Source Verified,debt_consolidation,7.73,690.0,694.0,8.0,13106.0,38.8,0.0,0.0,1.0,0
7000.0, 36 months,11.44,B,B4,10+ years,RENT,22000.0,Source Verified,debt_consolidation,22.94,730.0,734.0,9.0,7432.0,35.9,0.0,0.0,0.0,0
5500.0, 36 months,13.33,C,C3,2 years,RENT,20000.0,Source Verified,credit_card,26.59,680.0,684.0,8.0,3740.0,21.6,0.0,0.0,2.0,0
15000.0, 36 months,13.33,C,C3,2 years,RENT,50000.0,Source Verified,credit_card,26.33,670.0,674.0,7.0,13623.0,96.6,0.0,0.0,1.0,0
12000.0, 36 months,12.12,B,B3,5 years,OWN,106358.0,Not Verified,other,7.35,695.0,699.0,5.0,1064.0,18.3,0.0,0.0,0.0,0
10000.0, 36 months,6.24,A,A2,4 years,OWN,45000.0,Not Verified,home_improvement,4.16,775.0,779.0,4.0,4619.0,37.0,0.0,0.0,0.0,0
20000.0, 60 months,12.29,C,C1,9 years,RENT,70000.0,Not Verified,credit_card,26.6,665.0,669.0,25.0,32748.0,47.3,0.0,0.0,1.0,1
3600.0, 36 months,16.29,D,D2,< 1 year,RENT,19500.0,Not Verified,moving,21.54,680.0,684.0,5.0,4507.0,66.3,0.0,0.0,0.0,0
12000.0, 36 months,11.99,C,C1,1 year,RENT,45000.0,Source Verified,credit_card,17.74,665.0,669.0,13.0,10905.0,56.2,0.0,0.0,0.0,0
15000.0, 60 months,14.99,C,C4,2 years,MORTGAGE,46000.0,Not Verified,debt_consolidation,9.78,675.0,679.0,13.0,876.0,3.1,0.0,0.0,1.0,1
4000.0, 36 months,14.96,D,D2,1 year,RENT,36000.0,Not Verified,debt_consolidation,4.1,670.0,674.0,4.0,2201.0,88.0,0.0,0.0,0.0,0
18750.0, 60 months,24.08,F,F2,7 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,13.38,660.0,664.0,8.0,9132.0,80.8,1.0,0.0,1.0,0
12000.0, 60 months,16.99,D,D3,1 year,MORTGAGE,25000.0,Source Verified,debt_consolidation,34.28,675.0,679.0,9.0,6337.0,66.7,0.0,0.0,0.0,1
5200.0, 36 months,15.61,D,D1,5 years,RENT,28000.0,Verified,debt_consolidation,9.47,680.0,684.0,8.0,5816.0,63.9,0.0,0.0,3.0,0
30000.0, 60 months,13.59,C,C2,10+ years,OWN,82000.0,Verified,house,15.19,740.0,744.0,6.0,7826.0,57.1,0.0,0.0,0.0,0
3600.0, 36 months,11.49,B,B5,3 years,RENT,55000.0,Not Verified,debt_consolidation,23.57,665.0,669.0,9.0,4178.0,48.6,0.0,0.0,0.0,0
35000.0, 60 months,24.89,F,F4,9 years,OWN,120000.0,Verified,house,12.4,670.0,674.0,6.0,17043.0,85.6,2.0,0.0,1.0,0
3000.0, 36 months,11.47,B,B5,10+ years,MORTGAGE,60000.0,Source Verified,vacation,16.08,675.0,679.0,8.0,16466.0,55.4,1.0,0.0,1.0,0
13000.0, 36 months,13.58,C,C2,4 years,OWN,75000.0,Verified,credit_card,32.56,700.0,704.0,14.0,16941.0,73.0,0.0,0.0,0.0,0
11600.0, 36 months,6.24,A,A2,< 1 year,OWN,100000.0,Not Verified,home_improvement,10.31,775.0,779.0,7.0,8816.0,37.8,0.0,0.0,1.0,0
10000.0, 36 months,11.53,B,B5,missing,RENT,33000.0,Verified,debt_consolidation,24.87,670.0,674.0,11.0,9459.0,51.1,0.0,0.0,0.0,0
21900.0, 36 months,7.39,A,A4,2 years,RENT,85000.0,Source Verified,debt_consolidation,14.8,705.0,709.0,10.0,21175.0,66.4,0.0,0.0,0.0,0
17000.0, 36 months,9.99,B,B3,2 years,MORTGAGE,93000.0,Source Verified,credit_card,14.9,710.0,714.0,18.0,10176.0,61.3,0.0,1.0,0.0,0
12150.0, 60 months,14.46,C,C4,10+ years,MORTGAGE,45000.0,Verified,debt_consolidation,28.45,690.0,694.0,9.0,11204.0,50.0,0.0,0.0,2.0,1
20000.0, 36 months,8.9,A,A5,10+ years,MORTGAGE,102000.0,Verified,debt_consolidation,16.56,735.0,739.0,13.0,22580.0,61.2,0.0,0.0,0.0,0
23000.0, 36 months,15.05,C,C4,3 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,18.32,660.0,664.0,8.0,3509.0,54.8,1.0,1.0,0.0,0
6000.0, 36 months,12.88,C,C2,5 years,RENT,55000.0,Source Verified,other,13.31,660.0,664.0,6.0,4249.0,63.4,0.0,0.0,0.0,0
3000.0, 36 months,13.99,C,C3,10+ years,MORTGAGE,35000.0,Source Verified,debt_consolidation,32.17,715.0,719.0,9.0,8235.0,70.4,0.0,0.0,0.0,1
5000.0, 36 months,11.53,B,B5,10+ years,MORTGAGE,35000.0,Source Verified,credit_card,14.54,660.0,664.0,5.0,5278.0,77.6,0.0,1.0,0.0,0
14400.0, 36 months,17.77,D,D1,10+ years,MORTGAGE,57000.0,Verified,debt_consolidation,16.15,670.0,674.0,9.0,9621.0,67.8,0.0,1.0,1.0,0
40000.0, 60 months,12.13,B,B5,3 years,RENT,83000.0,Verified,vacation,5.41,800.0,804.0,8.0,2101.0,2.0,0.0,0.0,1.0,1
25000.0, 36 months,8.59,A,A5,8 years,MORTGAGE,94000.0,Verified,credit_card,17.46,705.0,709.0,10.0,27434.0,40.4,1.0,0.0,0.0,0
16000.0, 36 months,7.26,A,A4,2 years,MORTGAGE,74000.0,Source Verified,credit_card,6.05,695.0,699.0,9.0,14659.0,35.9,0.0,0.0,0.0,0
12000.0, 36 months,10.99,B,B4,1 year,RENT,75000.0,Source Verified,credit_card,12.67,665.0,669.0,11.0,30972.0,54.5,0.0,0.0,2.0,0
22475.0, 36 months,14.09,B,B5,6 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,11.64,685.0,689.0,11.0,27509.0,70.2,0.0,0.0,0.0,0
35000.0, 36 months,28.69,F,F1,10+ years,MORTGAGE,108000.0,Verified,debt_consolidation,16.71,675.0,679.0,14.0,39058.0,61.0,1.0,0.0,2.0,0
8000.0, 36 months,8.18,B,B1,10+ years,MORTGAGE,107000.0,Not Verified,home_improvement,20.47,665.0,669.0,23.0,29548.0,86.7,0.0,0.0,0.0,0
10925.0, 36 months,17.57,D,D4,2 years,MORTGAGE,80000.0,Not Verified,debt_consolidation,13.29,670.0,674.0,28.0,9153.0,33.0,0.0,1.0,2.0,1
5600.0, 36 months,14.46,D,D2,1 year,RENT,30000.0,Not Verified,debt_consolidation,16.36,670.0,674.0,2.0,0.0,0.0,1.0,0.0,1.0,1
5000.0, 36 months,9.99,B,B3,< 1 year,MORTGAGE,55000.0,Verified,major_purchase,31.7,685.0,689.0,20.0,22183.0,50.8,0.0,0.0,0.0,0
15300.0, 36 months,5.32,A,A1,5 years,OWN,69000.0,Not Verified,credit_card,19.83,710.0,714.0,14.0,20438.0,38.3,0.0,0.0,0.0,0
15000.0, 60 months,19.99,E,E1,5 years,MORTGAGE,43000.0,Not Verified,other,9.01,730.0,734.0,10.0,11444.0,26.0,0.0,0.0,0.0,1
5600.0, 36 months,12.99,B,B4,1 year,RENT,25000.0,Verified,debt_consolidation,29.04,665.0,669.0,16.0,4270.0,56.9,0.0,0.0,0.0,0
2325.0, 36 months,16.55,D,D2,10+ years,MORTGAGE,45000.0,Source Verified,credit_card,5.39,705.0,709.0,7.0,4944.0,58.2,0.0,0.0,0.0,0
20000.0, 36 months,8.39,A,A5,10+ years,MORTGAGE,100000.0,Source Verified,credit_card,17.8,690.0,694.0,24.0,56216.0,80.3,0.0,0.0,1.0,0
20000.0, 36 months,9.17,B,B2,8 years,RENT,80000.0,Source Verified,debt_consolidation,34.1,695.0,699.0,24.0,27525.0,70.4,0.0,0.0,0.0,0
12000.0, 60 months,11.99,B,B5,3 years,RENT,71500.0,Source Verified,debt_consolidation,34.25,715.0,719.0,15.0,21234.0,69.7,1.0,0.0,1.0,1
22000.0, 36 months,15.61,D,D1,10+ years,RENT,55000.0,Verified,debt_consolidation,34.56,675.0,679.0,14.0,37304.0,96.1,4.0,0.0,1.0,0
4000.0, 36 months,10.75,B,B4,10+ years,RENT,99000.0,Source Verified,other,5.38,670.0,674.0,9.0,16608.0,53.3,0.0,2.0,1.0,0
30000.0, 36 months,5.99,A,A2,6 years,RENT,105000.0,Verified,debt_consolidation,23.84,785.0,789.0,15.0,3784.0,7.1,0.0,0.0,0.0,0
15000.0, 36 months,8.59,A,A5,8 years,RENT,90000.0,Not Verified,debt_consolidation,8.4,695.0,699.0,6.0,6077.0,34.1,1.0,0.0,1.0,0
16000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,20.0,720.0,724.0,14.0,10206.0,23.0,1.0,0.0,1.0,0
5000.0, 36 months,10.15,B,B2,missing,RENT,24612.0,Verified,debt_consolidation,25.06,700.0,704.0,6.0,4471.0,65.7,0.0,0.0,1.0,0
10000.0, 36 months,7.21,A,A3,9 years,MORTGAGE,130000.0,Source Verified,home_improvement,9.29,730.0,734.0,15.0,2318.0,5.2,0.0,1.0,1.0,0
30800.0, 36 months,19.03,D,D3,missing,RENT,70000.0,Verified,debt_consolidation,30.66,660.0,664.0,20.0,29508.0,79.1,0.0,2.0,0.0,1
6400.0, 36 months,16.99,D,D1,2 years,RENT,75000.0,Source Verified,debt_consolidation,23.34,735.0,739.0,5.0,5681.0,67.6,0.0,0.0,0.0,0
2000.0, 36 months,7.97,A,A5,3 years,RENT,79000.0,Source Verified,home_improvement,22.54,660.0,664.0,19.0,16825.0,79.0,0.0,1.0,1.0,0
5000.0, 36 months,5.32,A,A1,2 years,MORTGAGE,200000.0,Source Verified,home_improvement,9.4,710.0,714.0,10.0,13742.0,41.3,0.0,0.0,0.0,0
20000.0, 36 months,15.99,D,D2,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,20.43,680.0,684.0,14.0,32376.0,96.1,0.0,0.0,0.0,0
12000.0, 36 months,13.99,C,C4,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,18.27,675.0,679.0,14.0,15128.0,41.1,0.0,0.0,3.0,0
14175.0, 60 months,12.35,B,B4,3 years,MORTGAGE,70000.0,Verified,debt_consolidation,18.27,730.0,734.0,11.0,12967.0,28.7,0.0,0.0,1.0,0
8000.0, 36 months,8.18,B,B1,8 years,MORTGAGE,95000.0,Source Verified,home_improvement,11.01,685.0,689.0,14.0,7148.0,85.1,0.0,1.0,0.0,0
5600.0, 36 months,8.9,A,A5,6 years,RENT,33000.0,Not Verified,debt_consolidation,18.84,760.0,764.0,9.0,696.0,6.4,0.0,0.0,1.0,0
18500.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,110000.0,Source Verified,credit_card,9.14,735.0,739.0,13.0,56631.0,56.3,0.0,0.0,0.0,0
11100.0, 60 months,19.52,D,D4,10+ years,MORTGAGE,32000.0,Source Verified,debt_consolidation,20.33,695.0,699.0,12.0,16908.0,45.0,2.0,0.0,0.0,0
11200.0, 60 months,17.86,D,D5,7 years,RENT,76856.0,Source Verified,debt_consolidation,24.27,670.0,674.0,11.0,9207.0,73.7,0.0,0.0,0.0,0
15000.0, 36 months,8.24,B,B1,1 year,MORTGAGE,85000.0,Source Verified,debt_consolidation,15.09,675.0,679.0,12.0,12147.0,35.9,0.0,4.0,1.0,0
28200.0, 36 months,20.31,D,D5,5 years,RENT,62886.82,Verified,credit_card,22.17,700.0,704.0,6.0,18372.0,83.9,0.0,0.0,2.0,0
35000.0, 36 months,8.18,B,B1,< 1 year,RENT,125000.0,Source Verified,credit_card,12.82,720.0,724.0,8.0,48216.0,41.4,0.0,0.0,0.0,0
12000.0, 36 months,18.75,D,D3,missing,NONE,40000.0,Verified,credit_card,7.73,670.0,674.0,7.0,9945.0,96.6,3.0,0.0,0.0,1
7000.0, 36 months,8.24,B,B1,8 years,OWN,80000.0,Verified,credit_card,11.96,665.0,669.0,10.0,28043.0,69.6,1.0,0.0,2.0,0
25000.0, 36 months,15.31,C,C4,3 years,RENT,80000.0,Source Verified,credit_card,29.15,680.0,684.0,45.0,25468.0,47.1,0.0,0.0,3.0,0
9600.0, 36 months,11.49,B,B5,6 years,RENT,80000.0,Not Verified,debt_consolidation,6.51,705.0,709.0,10.0,12971.0,25.6,0.0,0.0,2.0,1
14825.0, 36 months,17.27,D,D1,10+ years,RENT,30000.0,Verified,small_business,21.76,670.0,674.0,8.0,5730.0,78.5,0.0,0.0,0.0,0
12000.0, 36 months,16.02,C,C5,9 years,RENT,43000.0,Source Verified,debt_consolidation,8.96,660.0,664.0,4.0,3443.0,70.3,0.0,0.0,0.0,0
5000.0, 36 months,5.32,A,A1,6 years,MORTGAGE,40000.0,Source Verified,major_purchase,21.6,755.0,759.0,15.0,2697.0,7.4,0.0,0.0,1.0,0
16000.0, 36 months,9.17,B,B2,1 year,MORTGAGE,123000.0,Source Verified,credit_card,15.52,680.0,684.0,12.0,55351.0,93.8,0.0,0.0,0.0,0
12600.0, 36 months,5.32,A,A1,4 years,OWN,71500.0,Source Verified,debt_consolidation,9.01,830.0,834.0,15.0,4007.0,4.4,0.0,0.0,0.0,0
15000.0, 36 months,13.67,B,B5,< 1 year,RENT,80000.0,Source Verified,debt_consolidation,21.51,690.0,694.0,18.0,22519.0,89.7,2.0,0.0,0.0,0
2000.0, 36 months,16.99,D,D1,10+ years,RENT,30000.0,Source Verified,other,29.84,715.0,719.0,11.0,393.0,2.3,1.0,0.0,0.0,1
6000.0, 36 months,10.49,B,B3,missing,RENT,65528.0,Verified,credit_card,26.12,700.0,704.0,13.0,33318.0,66.5,0.0,0.0,0.0,0
30000.0, 36 months,10.74,B,B2,2 years,MORTGAGE,105000.0,Verified,credit_card,24.33,740.0,744.0,11.0,29301.0,35.5,0.0,0.0,1.0,0
30000.0, 36 months,17.99,D,D2,< 1 year,MORTGAGE,145000.0,Verified,debt_consolidation,27.75,705.0,709.0,12.0,76491.0,91.9,0.0,0.0,0.0,1
18000.0, 36 months,15.99,C,C5,4 years,RENT,41600.0,Source Verified,credit_card,29.23,670.0,674.0,4.0,7780.0,97.3,0.0,0.0,0.0,1
12000.0, 36 months,8.24,B,B1,2 years,OWN,60000.0,Source Verified,debt_consolidation,11.4,660.0,664.0,10.0,17477.0,79.8,0.0,2.0,0.0,0
4800.0, 36 months,7.99,A,A5,< 1 year,OWN,34000.0,Not Verified,credit_card,20.9,710.0,714.0,8.0,5959.0,33.1,0.0,0.0,0.0,0
7125.0, 36 months,15.31,C,C2,< 1 year,RENT,35000.0,Source Verified,small_business,28.7,670.0,674.0,10.0,8373.0,64.9,0.0,0.0,0.0,0
2000.0, 36 months,19.52,D,D4,7 years,RENT,85000.0,Not Verified,other,17.27,710.0,714.0,8.0,17171.0,85.9,0.0,0.0,0.0,0
10000.0, 60 months,11.53,B,B5,10+ years,MORTGAGE,86000.0,Not Verified,debt_consolidation,12.86,690.0,694.0,31.0,21974.0,3.5,3.0,0.0,0.0,0
5000.0, 36 months,12.23,C,C1,4 years,RENT,52000.0,Source Verified,medical,1.08,695.0,699.0,4.0,3492.0,85.2,0.0,0.0,1.0,0
7000.0, 36 months,13.99,C,C4,8 years,MORTGAGE,70000.0,Not Verified,home_improvement,13.39,665.0,669.0,9.0,13651.0,51.0,0.0,0.0,1.0,0
8000.0, 36 months,13.11,B,B4,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,3.6,690.0,694.0,5.0,4676.0,64.9,1.0,0.0,1.0,0
11400.0, 36 months,9.17,B,B2,4 years,RENT,66000.0,Source Verified,debt_consolidation,6.69,665.0,669.0,7.0,10458.0,73.0,0.0,1.0,0.0,0
10000.0, 36 months,13.59,C,C2,2 years,RENT,51480.0,Source Verified,debt_consolidation,10.35,675.0,679.0,5.0,1269.0,25.9,1.0,0.0,1.0,0
10000.0, 36 months,9.93,B,B2,10+ years,RENT,52000.0,Source Verified,debt_consolidation,19.51,685.0,689.0,12.0,8367.0,38.0,0.0,0.0,0.0,1
16000.0, 60 months,13.99,C,C3,9 years,OWN,127000.0,Verified,credit_card,24.06,710.0,714.0,26.0,23097.0,32.3,0.0,0.0,0.0,0
6000.0, 36 months,12.74,C,C1,< 1 year,RENT,25000.0,Source Verified,vacation,8.59,740.0,744.0,6.0,5992.0,13.3,0.0,0.0,1.0,1
6000.0, 60 months,13.43,C,C3,1 year,RENT,36000.0,Not Verified,major_purchase,16.77,700.0,704.0,12.0,5858.0,83.7,0.0,0.0,3.0,0
18000.0, 60 months,29.99,F,F3,6 years,MORTGAGE,125000.0,Source Verified,home_improvement,20.81,660.0,664.0,20.0,24040.0,56.4,0.0,0.0,3.0,0
10000.0, 36 months,8.99,B,B1,1 year,RENT,81000.0,Source Verified,credit_card,13.73,665.0,669.0,19.0,6828.0,44.9,1.0,0.0,0.0,0
10000.0, 36 months,26.3,E,E5,7 years,OWN,51000.0,Source Verified,debt_consolidation,7.23,680.0,684.0,16.0,8331.0,38.0,0.0,1.0,5.0,0
18000.0, 36 months,8.18,B,B1,10+ years,OWN,49000.0,Source Verified,debt_consolidation,18.76,685.0,689.0,8.0,20258.0,69.6,0.0,0.0,0.0,0
14000.0, 36 months,8.39,A,A5,< 1 year,MORTGAGE,76000.0,Verified,debt_consolidation,30.05,775.0,779.0,13.0,77058.0,24.1,0.0,0.0,2.0,0
12000.0, 36 months,12.74,C,C1,7 years,RENT,60000.0,Source Verified,debt_consolidation,6.42,660.0,664.0,6.0,11327.0,87.8,0.0,0.0,0.0,0
9000.0, 36 months,12.69,C,C2,10+ years,MORTGAGE,95000.0,Source Verified,debt_consolidation,13.4,670.0,674.0,12.0,7066.0,68.0,4.0,1.0,2.0,0
5000.0, 36 months,17.1,C,C5,7 years,OWN,60000.0,Source Verified,debt_consolidation,11.02,680.0,684.0,9.0,6035.0,29.3,0.0,0.0,3.0,0
2500.0, 36 months,18.99,D,D3,missing,MORTGAGE,29616.0,Not Verified,other,12.84,690.0,694.0,13.0,9788.0,27.3,1.0,0.0,4.0,1
12000.0, 36 months,16.29,D,D1,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,9.96,665.0,669.0,9.0,3472.0,93.8,1.0,0.0,0.0,0
5025.0, 36 months,7.99,A,A5,7 years,MORTGAGE,86000.0,Verified,credit_card,11.85,680.0,684.0,11.0,4994.0,75.7,0.0,0.0,0.0,0
23500.0, 36 months,18.25,D,D2,5 years,RENT,85000.0,Verified,debt_consolidation,25.02,680.0,684.0,29.0,16560.0,47.7,0.0,0.0,1.0,1
20000.0, 60 months,15.61,C,C5,1 year,RENT,82000.0,Source Verified,credit_card,17.1,665.0,669.0,31.0,29416.0,74.7,0.0,0.0,1.0,0
17000.0, 36 months,16.91,C,C5,1 year,MORTGAGE,57000.0,Source Verified,credit_card,14.63,670.0,674.0,28.0,18970.0,77.1,0.0,0.0,0.0,0
12000.0, 36 months,8.67,B,B1,10+ years,OWN,70000.0,Not Verified,credit_card,6.22,670.0,674.0,8.0,15263.0,64.9,1.0,0.0,0.0,0
6025.0, 36 months,19.03,D,D3,5 years,OWN,120000.0,Not Verified,debt_consolidation,9.87,660.0,664.0,12.0,10892.0,52.9,0.0,0.0,1.0,0
17000.0, 36 months,10.42,B,B3,4 years,RENT,45000.0,Not Verified,credit_card,15.76,710.0,714.0,16.0,11805.0,39.4,0.0,0.0,0.0,1
16000.0, 36 months,9.17,B,B2,2 years,MORTGAGE,73000.0,Source Verified,credit_card,13.0,670.0,674.0,8.0,20623.0,95.0,0.0,0.0,0.0,0
14000.0, 60 months,12.39,C,C1,2 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,21.07,670.0,674.0,13.0,21179.0,85.7,0.0,0.0,0.0,0
30000.0, 36 months,7.69,A,A4,4 years,MORTGAGE,200000.0,Source Verified,credit_card,10.3,685.0,689.0,14.0,21156.0,81.1,5.0,0.0,0.0,0
10000.0, 36 months,12.69,C,C2,< 1 year,RENT,47200.0,Verified,debt_consolidation,21.08,660.0,664.0,22.0,10533.0,30.1,0.0,1.0,0.0,0
16800.0, 60 months,17.86,D,D5,3 years,RENT,90000.0,Verified,other,12.47,670.0,674.0,7.0,6714.0,63.3,0.0,0.0,0.0,0
10000.0, 36 months,12.12,B,B3,10+ years,MORTGAGE,38000.0,Verified,debt_consolidation,26.43,710.0,714.0,13.0,9046.0,40.9,0.0,0.0,1.0,0
6500.0, 36 months,13.05,B,B5,10+ years,MORTGAGE,50000.0,Verified,debt_consolidation,31.39,725.0,729.0,15.0,10419.0,35.0,0.0,0.0,0.0,0
13100.0, 60 months,25.83,G,G2,6 years,RENT,42000.0,Source Verified,debt_consolidation,25.62,685.0,689.0,7.0,3849.0,38.9,0.0,0.0,1.0,1
12000.0, 36 months,10.49,B,B3,missing,OWN,58000.0,Verified,debt_consolidation,21.77,660.0,664.0,12.0,7843.0,24.6,1.0,1.0,2.0,0
22575.0, 36 months,11.44,B,B4,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,32.84,735.0,739.0,14.0,64852.0,57.9,0.0,0.0,1.0,0
7200.0, 36 months,10.49,B,B3,7 years,MORTGAGE,75000.0,Not Verified,credit_card,14.59,665.0,669.0,13.0,23483.0,52.0,0.0,1.0,0.0,0
20000.0, 36 months,8.59,A,A5,5 years,MORTGAGE,280000.0,Source Verified,home_improvement,1.9,730.0,734.0,10.0,13649.0,32.6,0.0,2.0,1.0,0
5500.0, 36 months,17.27,C,C5,10+ years,MORTGAGE,25000.0,Not Verified,home_improvement,25.1,720.0,724.0,12.0,6968.0,35.4,0.0,0.0,1.0,0
28000.0, 60 months,7.89,A,A5,10+ years,MORTGAGE,220000.0,Source Verified,credit_card,4.16,735.0,739.0,18.0,23942.0,24.2,1.0,0.0,0.0,0
8000.0, 36 months,14.99,C,C5,2 years,RENT,19500.0,Not Verified,credit_card,22.22,680.0,684.0,10.0,10733.0,39.6,0.0,0.0,2.0,0
15350.0, 36 months,9.99,B,B3,missing,RENT,49344.0,Verified,credit_card,25.97,695.0,699.0,10.0,18200.0,54.3,0.0,0.0,0.0,0
15900.0, 36 months,8.9,A,A5,10+ years,MORTGAGE,106000.0,Not Verified,debt_consolidation,16.2,680.0,684.0,11.0,22893.0,84.8,1.0,0.0,0.0,0
