actual,probability_of_default,risk_band,decision,credit_score
0,0.06831593715888408,Very Low Risk,Approve,812
0,0.45218353847849757,Very High Risk,Reject,601
0,0.32232199417156915,Very High Risk,Reject,673
0,0.22097084585652207,High Risk,Manual Review,728
0,0.12027097444074684,Low Risk,Manual Review,784
0,0.22442000212410065,High Risk,Manual Review,727
0,0.275994011005064,High Risk,Reject,698
0,0.08950715004577504,Low Risk,Approve,801
0,0.4791784378422366,Very High Risk,Reject,586
0,0.10048568183422026,Low Risk,Manual Review,795
0,0.097999187846014,Low Risk,Approve,796
0,0.2088886986322564,Medium Risk,Manual Review,735
0,0.05793664813826436,Very Low Risk,Approve,818
0,0.39628601448286666,Very High Risk,Reject,632
1,0.5011250072577292,Very High Risk,Reject,574
1,0.11247677660810596,Low Risk,Manual Review,788
1,0.21940792784856566,High Risk,Manual Review,729
0,0.15563879371485423,Medium Risk,Manual Review,764
0,0.1847190904673176,Medium Risk,Manual Review,748
0,0.12166506491842889,Low Risk,Manual Review,783
0,0.24870860400785255,High Risk,Manual Review,713
1,0.4214546424891189,Very High Risk,Reject,618
1,0.2048930959109375,Medium Risk,Manual Review,737
1,0.10945112943009762,Low Risk,Manual Review,790
0,0.038739852863701685,Very Low Risk,Approve,829
1,0.33443822717877364,Very High Risk,Reject,666
0,0.18308671578104552,Medium Risk,Manual Review,749
0,0.17695500158530741,Medium Risk,Manual Review,753
0,0.6222441174976967,Very High Risk,Reject,508
1,0.15165345038843028,Medium Risk,Manual Review,767
0,0.0931397583863189,Low Risk,Approve,799
0,0.19535067729627315,Medium Risk,Manual Review,743
0,0.031429227141168546,Very Low Risk,Approve,833
0,0.20655465505534457,Medium Risk,Manual Review,736
0,0.21660198054088345,High Risk,Manual Review,731
0,0.05883671124453298,Very Low Risk,Approve,818
1,0.5602088019914692,Very High Risk,Reject,542
0,0.029049137560252104,Very Low Risk,Approve,834
1,0.15906590603728132,Medium Risk,Manual Review,763
0,0.108494901980938,Low Risk,Manual Review,790
0,0.2464480301836712,High Risk,Manual Review,714
0,0.20229727053167923,Medium Risk,Manual Review,739
0,0.045807081825669574,Very Low Risk,Approve,825
0,0.28382314563352906,High Risk,Reject,694
0,0.09918258779939546,Low Risk,Approve,795
0,0.2352277567421181,High Risk,Manual Review,721
0,0.2681256438055888,High Risk,Reject,703
1,0.4355273811350298,Very High Risk,Reject,610
0,0.10757198071778196,Low Risk,Manual Review,791
1,0.24563343400308316,High Risk,Manual Review,715
0,0.25229022170887355,High Risk,Reject,711
0,0.14370060494016673,Low Risk,Manual Review,771
1,0.2249199581050462,High Risk,Manual Review,726
1,0.49013823447763327,Very High Risk,Reject,580
1,0.3115376228174344,Very High Risk,Reject,679
0,0.6956618773548514,Very High Risk,Reject,467
0,0.11172648247107644,Low Risk,Manual Review,789
1,0.07299242229495281,Very Low Risk,Approve,810
0,0.1630479951662239,Medium Risk,Manual Review,760
0,0.04633980289430594,Very Low Risk,Approve,825
0,0.15626821120338708,Medium Risk,Manual Review,764
0,0.13514770108962312,Low Risk,Manual Review,776
0,0.08501056327454007,Very Low Risk,Approve,803
1,0.2683177708117938,High Risk,Reject,702
0,0.19728809893099983,Medium Risk,Manual Review,741
0,0.09733750450932777,Low Risk,Approve,796
0,0.17528771972748322,Medium Risk,Manual Review,754
1,0.17199716320261274,Medium Risk,Manual Review,755
0,0.07979410233242311,Very Low Risk,Approve,806
0,0.08465931774089708,Very Low Risk,Approve,803
1,0.2643833892473442,High Risk,Reject,705
0,0.3498050262248859,Very High Risk,Reject,658
0,0.11537727517488383,Low Risk,Manual Review,787
0,0.4356351974199369,Very High Risk,Reject,610
0,0.11356307024994884,Low Risk,Manual Review,788
0,0.19339916139740404,Medium Risk,Manual Review,744
0,0.11051649161136495,Low Risk,Manual Review,789
0,0.3107301939543227,High Risk,Reject,679
0,0.21456213105431082,High Risk,Manual Review,732
0,0.1416735545465577,Low Risk,Manual Review,772
0,0.3167220244339787,Very High Risk,Reject,676
0,0.05469369846350234,Very Low Risk,Approve,820
0,0.28111015477138085,High Risk,Reject,695
0,0.09432868002650746,Low Risk,Approve,798
0,0.20220258970179225,Medium Risk,Manual Review,739
1,0.3593214344934849,Very High Risk,Reject,652
0,0.10966668381071436,Low Risk,Manual Review,790
0,0.07594558638149795,Very Low Risk,Approve,808
1,0.25419370210629116,High Risk,Reject,710
0,0.10323144031476633,Low Risk,Manual Review,793
0,0.30917930655638987,High Risk,Reject,680
0,0.1306177963877853,Low Risk,Manual Review,778
0,0.057711226191205715,Very Low Risk,Approve,818
1,0.08383639901270876,Very Low Risk,Approve,804
0,0.12771601519203948,Low Risk,Manual Review,780
0,0.1194384147334044,Low Risk,Manual Review,784
0,0.24713105747006692,High Risk,Manual Review,714
0,0.04869732004873328,Very Low Risk,Approve,823
1,0.3387952410787123,Very High Risk,Reject,664
0,0.052563219385264044,Very Low Risk,Approve,821
0,0.22726651343679724,High Risk,Manual Review,725
0,0.27730566625263486,High Risk,Reject,697
0,0.31141007373791674,High Risk,Reject,679
1,0.2528292520888716,High Risk,Reject,711
1,0.3441873143408834,Very High Risk,Reject,661
0,0.19137564779514948,Medium Risk,Manual Review,745
0,0.16367266319806434,Medium Risk,Manual Review,760
0,0.1437060282555332,Low Risk,Manual Review,771
0,0.1142897073761016,Low Risk,Manual Review,787
1,0.16668780522680554,Medium Risk,Manual Review,758
0,0.08052922332565422,Very Low Risk,Approve,806
0,0.28283886785386375,High Risk,Reject,694
0,0.09845196375743011,Low Risk,Approve,796
0,0.1801073150145891,Medium Risk,Manual Review,751
0,0.5162604080106007,Very High Risk,Reject,566
0,0.14609374795281513,Medium Risk,Manual Review,770
0,0.18348606635318088,Medium Risk,Manual Review,749
0,0.17785833362367956,Medium Risk,Manual Review,752
0,0.05489501444292727,Very Low Risk,Approve,820
0,0.14404079922436033,Low Risk,Manual Review,771
1,0.16017672792110443,Medium Risk,Manual Review,762
0,0.0910377324957036,Low Risk,Approve,800
0,0.34881274066371354,Very High Risk,Reject,658
0,0.04061644797776518,Very Low Risk,Approve,828
0,0.07316998885313288,Very Low Risk,Approve,810
0,0.16690970475885875,Medium Risk,Manual Review,758
0,0.17527764956313052,Medium Risk,Manual Review,754
0,0.2146390537326353,High Risk,Manual Review,732
1,0.07365630077128385,Very Low Risk,Approve,809
0,0.16446530412773963,Medium Risk,Manual Review,760
0,0.13332430472105836,Low Risk,Manual Review,777
0,0.08735115390150198,Low Risk,Approve,802
0,0.1826137781657567,Medium Risk,Manual Review,750
0,0.13643176761119527,Low Risk,Manual Review,775
0,0.04171621926197555,Very Low Risk,Approve,827
0,0.10046504992790249,Low Risk,Manual Review,795
0,0.21515165710321987,High Risk,Manual Review,732
0,0.08318664440836748,Very Low Risk,Approve,804
0,0.16618619654010783,Medium Risk,Manual Review,759
1,0.19149466934109188,Medium Risk,Manual Review,745
0,0.09567329960000434,Low Risk,Approve,797
1,0.16992869210560957,Medium Risk,Manual Review,757
0,0.4127781533828457,Very High Risk,Reject,623
0,0.08516674389353329,Very Low Risk,Approve,803
0,0.028700643687500332,Very Low Risk,Approve,834
0,0.09497935536440962,Low Risk,Approve,798
1,0.3474986534716868,Very High Risk,Reject,659
0,0.2540949571288571,High Risk,Reject,710
0,0.12259399627974556,Low Risk,Manual Review,783
0,0.16882798238382546,Medium Risk,Manual Review,757
1,0.2525708097942633,High Risk,Reject,711
0,0.19738202903430602,Medium Risk,Manual Review,741
1,0.2579714105061734,High Risk,Reject,708
0,0.02328299471001056,Very Low Risk,Approve,837
0,0.1922697955136394,Medium Risk,Manual Review,744
0,0.589837890004186,Very High Risk,Reject,526
0,0.03187741758883322,Very Low Risk,Approve,832
0,0.24094345329663028,High Risk,Manual Review,717
0,0.3688142097559877,Very High Risk,Reject,647
0,0.05427496355043223,Very Low Risk,Approve,820
0,0.04427706622725021,Very Low Risk,Approve,826
1,0.3804273193266466,Very High Risk,Reject,641
0,0.1728478734778906,Medium Risk,Manual Review,755
0,0.14139785386640283,Low Risk,Manual Review,772
0,0.028726246092252817,Very Low Risk,Approve,834
0,0.20010652835025777,Medium Risk,Manual Review,740
0,0.07881912394317014,Very Low Risk,Approve,807
0,0.17695540099392756,Medium Risk,Manual Review,753
0,0.25861315209924446,High Risk,Reject,708
0,0.16363481103433167,Medium Risk,Manual Review,760
0,0.24008851897081804,High Risk,Manual Review,718
0,0.35197481555557786,Very High Risk,Reject,656
0,0.19237430591968233,Medium Risk,Manual Review,744
0,0.5302626723842013,Very High Risk,Reject,558
0,0.025173702535608772,Very Low Risk,Approve,836
1,0.5586962995586368,Very High Risk,Reject,543
0,0.05624889774410005,Very Low Risk,Approve,819
0,0.17083493678571232,Medium Risk,Manual Review,756
0,0.46637090622722477,Very High Risk,Reject,593
1,0.07931207865096584,Very Low Risk,Approve,806
0,0.1051903643286069,Low Risk,Manual Review,792
0,0.06601001700722035,Very Low Risk,Approve,814
0,0.25696953416217955,High Risk,Reject,709
0,0.3356925682588222,Very High Risk,Reject,665
0,0.3345623045953157,Very High Risk,Reject,666
0,0.06668814695554597,Very Low Risk,Approve,813
0,0.36788748390605497,Very High Risk,Reject,648
0,0.1842523194541449,Medium Risk,Manual Review,749
0,0.21945295815087393,High Risk,Manual Review,729
0,0.16001278736363178,Medium Risk,Manual Review,762
0,0.34254394844845537,Very High Risk,Reject,662
0,0.0661186037224607,Very Low Risk,Approve,814
0,0.10086901154156791,Low Risk,Manual Review,795
1,0.2986663855470061,High Risk,Reject,686
0,0.15972263750829813,Medium Risk,Manual Review,762
0,0.2376018048940386,High Risk,Manual Review,719
0,0.4257261201703255,Very High Risk,Reject,616
0,0.12152547704061623,Low Risk,Manual Review,783
0,0.06667525649403824,Very Low Risk,Approve,813
0,0.3972580841817013,Very High Risk,Reject,632
0,0.20056958540456854,Medium Risk,Manual Review,740
0,0.1902340765298141,Medium Risk,Manual Review,745
0,0.1436073263155943,Low Risk,Manual Review,771
0,0.10855045037691216,Low Risk,Manual Review,790
1,0.11491321037925488,Low Risk,Manual Review,787
0,0.0873941918989821,Low Risk,Approve,802
1,0.20776667101187912,Medium Risk,Manual Review,736
1,0.5444717387855963,Very High Risk,Reject,551
0,0.44790439667928694,Very High Risk,Reject,604
0,0.05370591812244809,Very Low Risk,Approve,820
0,0.16140362165233002,Medium Risk,Manual Review,761
0,0.24659095920721438,High Risk,Manual Review,714
0,0.10912724565838976,Low Risk,Manual Review,790
0,0.12694298150004352,Low Risk,Manual Review,780
0,0.05497807969359824,Very Low Risk,Approve,820
0,0.20188187002138006,Medium Risk,Manual Review,739
0,0.14573297966709667,Low Risk,Manual Review,770
0,0.2804530557462054,High Risk,Reject,696
0,0.16580740319394602,Medium Risk,Manual Review,759
0,0.12123344613807861,Low Risk,Manual Review,783
1,0.36103775896826085,Very High Risk,Reject,651
0,0.32737756671954177,Very High Risk,Reject,670
0,0.18243735287327048,Medium Risk,Manual Review,750
0,0.2309267006367533,High Risk,Manual Review,723
0,0.13162892700678416,Low Risk,Manual Review,778
0,0.14183195381682626,Low Risk,Manual Review,772
1,0.22105086792082423,High Risk,Manual Review,728
0,0.17762116392024094,Medium Risk,Manual Review,752
0,0.09958977013295436,Low Risk,Approve,795
0,0.15801631977151628,Medium Risk,Manual Review,763
0,0.045294601822856724,Very Low Risk,Approve,825
0,0.08877292050328868,Low Risk,Approve,801
0,0.3615045271207606,Very High Risk,Reject,651
0,0.045896605764357154,Very Low Risk,Approve,825
0,0.3158021867496555,Very High Risk,Reject,676
0,0.11960238609726619,Low Risk,Manual Review,784
0,0.31538114480453405,Very High Risk,Reject,677
0,0.04831307320552829,Very Low Risk,Approve,823
0,0.0872460715741525,Low Risk,Approve,802
0,0.17009892576823699,Medium Risk,Manual Review,756
0,0.16869547663857165,Medium Risk,Manual Review,757
0,0.25896794598399586,High Risk,Reject,708
0,0.22312413377319917,High Risk,Manual Review,727
0,0.26706665931483026,High Risk,Reject,703
1,0.15815115370747646,Medium Risk,Manual Review,763
1,0.09906590667738714,Low Risk,Approve,796
0,0.4926011799650441,Very High Risk,Reject,579
0,0.21752722725674503,High Risk,Manual Review,730
0,0.05835642284458076,Very Low Risk,Approve,818
1,0.26566479830193457,High Risk,Reject,704
0,0.514374697799746,Very High Risk,Reject,567
1,0.1564784196844938,Medium Risk,Manual Review,764
0,0.45808098898548727,Very High Risk,Reject,598
0,0.07544276422784166,Very Low Risk,Approve,809
1,0.26082840306109434,High Risk,Reject,707
1,0.4199073168675534,Very High Risk,Reject,619
1,0.24073296874457648,High Risk,Manual Review,718
0,0.20362969820565952,Medium Risk,Manual Review,738
0,0.059385913248911314,Very Low Risk,Approve,817
1,0.12935277816894883,Low Risk,Manual Review,779
0,0.39122906425308074,Very High Risk,Reject,635
0,0.1095443864418009,Low Risk,Manual Review,790
0,0.05004117052968058,Very Low Risk,Approve,822
0,0.10188485321825068,Low Risk,Manual Review,794
1,0.14290267652520972,Low Risk,Manual Review,771
0,0.1447668302971858,Low Risk,Manual Review,770
0,0.11330161173433044,Low Risk,Manual Review,788
0,0.07091638711786172,Very Low Risk,Approve,811
1,0.3597392418360839,Very High Risk,Reject,652
0,0.2032880750294867,Medium Risk,Manual Review,738
1,0.2553250143649164,High Risk,Reject,710
1,0.15081004575071116,Medium Risk,Manual Review,767
0,0.16523707463791334,Medium Risk,Manual Review,759
0,0.4355960660734502,Very High Risk,Reject,610
0,0.25363771608665425,High Risk,Reject,710
0,0.08233322987428578,Very Low Risk,Approve,805
0,0.21470013203306795,High Risk,Manual Review,732
0,0.2729234149249009,High Risk,Reject,700
0,0.12013908488945732,Low Risk,Manual Review,784
0,0.3014923435122815,High Risk,Reject,684
0,0.08904756214412594,Low Risk,Approve,801
0,0.06695804366689807,Very Low Risk,Approve,813
0,0.10450600181051711,Low Risk,Manual Review,793
0,0.18731537720711056,Medium Risk,Manual Review,747
0,0.3618534182974218,Very High Risk,Reject,651
0,0.3228297895240783,Very High Risk,Reject,672
1,0.14541778784936388,Low Risk,Manual Review,770
0,0.13532169921911172,Low Risk,Manual Review,776
1,0.25339448523405533,High Risk,Reject,711
0,0.053156415388801614,Very Low Risk,Approve,821
0,0.11265945863127165,Low Risk,Manual Review,788
0,0.5736841151167685,Very High Risk,Reject,534
0,0.1547148708793525,Medium Risk,Manual Review,765
0,0.5666469095246758,Very High Risk,Reject,538
1,0.05471084481599122,Very Low Risk,Approve,820
0,0.06624013074304154,Very Low Risk,Approve,814
0,0.18644543810420003,Medium Risk,Manual Review,747
0,0.3737010328931064,Very High Risk,Reject,644
0,0.26469166525331816,High Risk,Reject,704
0,0.13345317277235472,Low Risk,Manual Review,777
1,0.3731104740250234,Very High Risk,Reject,645
0,0.15533537791748533,Medium Risk,Manual Review,765
0,0.16450528055906855,Medium Risk,Manual Review,760
1,0.08944379941313542,Low Risk,Approve,801
0,0.43349202443274515,Very High Risk,Reject,612
0,0.38573878207217666,Very High Risk,Reject,638
0,0.06313021825001366,Very Low Risk,Approve,815
1,0.29301745680827596,High Risk,Reject,689
0,0.034858737120945824,Very Low Risk,Approve,831
0,0.37689771595319616,Very High Risk,Reject,643
0,0.4297968837103352,Very High Risk,Reject,614
0,0.20187860249730652,Medium Risk,Manual Review,739
0,0.23446843898072417,High Risk,Manual Review,721
1,0.033173463305342696,Very Low Risk,Approve,832
1,0.0981935009820665,Low Risk,Approve,796
0,0.3425730618045087,Very High Risk,Reject,662
0,0.2246383660604198,High Risk,Manual Review,726
0,0.12460250614746149,Low Risk,Manual Review,781
0,0.18121276272367765,Medium Risk,Manual Review,750
0,0.2563826556221224,High Risk,Reject,709
0,0.14051001540825023,Low Risk,Manual Review,773
1,0.28311237011792756,High Risk,Reject,694
0,0.17748731422855052,Medium Risk,Manual Review,752
1,0.3689821341611363,Very High Risk,Reject,647
1,0.38503388140876793,Very High Risk,Reject,638
0,0.3978375106404454,Very High Risk,Reject,631
0,0.11092275734176278,Low Risk,Manual Review,789
0,0.19009752189634058,Medium Risk,Manual Review,745
0,0.07651458927599918,Very Low Risk,Approve,808
0,0.03686789440715089,Very Low Risk,Approve,830
1,0.10105623784769256,Low Risk,Manual Review,794
0,0.08961823993583294,Low Risk,Approve,801
1,0.22220268380302813,High Risk,Manual Review,728
0,0.0885895240262366,Low Risk,Approve,801
0,0.49437223733012375,Very High Risk,Reject,578
1,0.4739004578906251,Very High Risk,Reject,589
0,0.35954936978493324,Very High Risk,Reject,652
0,0.08991203549716224,Low Risk,Approve,801
0,0.18969351486404765,Medium Risk,Manual Review,746
0,0.08274056419016439,Very Low Risk,Approve,804
0,0.4227255521213046,Very High Risk,Reject,618
0,0.15488224515899618,Medium Risk,Manual Review,765
0,0.157389610921108,Medium Risk,Manual Review,763
1,0.5537727688707565,Very High Risk,Reject,545
1,0.06031156661281664,Very Low Risk,Approve,817
1,0.44854153687880816,Very High Risk,Reject,603
0,0.2276879601392705,High Risk,Manual Review,725
0,0.4202892683867331,Very High Risk,Reject,619
0,0.08352802619662301,Very Low Risk,Approve,804
0,0.12554809087276855,Low Risk,Manual Review,781
1,0.4549006447386247,Very High Risk,Reject,600
1,0.4576470745916832,Very High Risk,Reject,598
0,0.13427439649763104,Low Risk,Manual Review,776
0,0.11019765465781174,Low Risk,Manual Review,789
0,0.09027513826442272,Low Risk,Approve,800
0,0.2278509197800422,High Risk,Manual Review,725
0,0.10066092960737769,Low Risk,Manual Review,795
0,0.08109142475492295,Very Low Risk,Approve,805
1,0.42272479453963163,Very High Risk,Reject,618
0,0.28639587138799516,High Risk,Reject,692
0,0.2163590815060328,High Risk,Manual Review,731
0,0.02738877119414125,Very Low Risk,Approve,835
0,0.42314598819442445,Very High Risk,Reject,617
0,0.16564700912392097,Medium Risk,Manual Review,759
0,0.11464274367447833,Low Risk,Manual Review,787
0,0.031041756740170037,Very Low Risk,Approve,833
